[0] WaveName,[1] PrefabName,[2] ProcessStartTime,[3] ProcessCount,[4] ProcessIntervalInterval,[5] CompClass,[6] CompClass.ApplyParameters,[7] SpawnMin,6,[9] ProcessEndTime,[10] SpawnDelay,[11] WaveIncreaseRate,[12] StatusOverrides,[13] ExpAdditionPerWave,[14] ExpMultiplierPerWave,[15] ScoreAdditionPerWave,[16] ScoreMultiplierPerWave,[17] DestroyTime,[18] IsClear,[19] PreviewEffectName,[20] SpawneEffectName,[21] FirstProcessSEName,[22] FirstProcessSEVolume
EndlessWave6,Enemy_Normal_Comp,5,1,0.5,SpawnOval,radiusx:30;radiusy:24,40,40,0,1,0.5,"MaxHP:3.9:0;ATK:2.6:0,Speed:1.95:0,DashSpeed:1.95:0",190,0.75,80,0.75,20,FALSE,GenerationNotice,SpawnLanding,SpawnNotice,0.5
EndlessWave6,Enemy_Tank_Comp,10,3,0.5,SpawnRandom,,1,1,0,0,0.5,"MaxHP:3.9:0;ATK:2.6:0,Speed:1.95:0,DashSpeed:1.95:0",190,0.75,80,0.75,0,FALSE,,,,0.5
EndlessWave6,Enemy_Sniper_Comp,15,1,0.5,SpawnOval,radiusx:18;radiusy:13,6,6,0,1,0.5,"MaxHP:3.9:0;ATK:2.6:0,Speed:1.95:0,DashSpeed:1.95:0",190,0.75,80,0.75,0,FALSE,GenerationNotice,SpawnLanding,SpawnNotice,0.5
EndlessWave6,Enemy_Normal_Comp,20,3,0.5,SpawnRandom,,1,2,0,0,0.5,"MaxHP:3.9:0;ATK:2.6:0,Speed:1.95:0,DashSpeed:1.95:0",190,0.75,80,0.75,0,FALSE,,,,0.5
EndlessWave6,Enemy_Normal_Comp,30,10,0.5,SpawnRandom,,1,1,0,0,0.5,"MaxHP:3.9:0;ATK:2.6:0,Speed:1.95:0,DashSpeed:1.95:0",190,0.75,80,0.75,0,FALSE,,,,0.5
EndlessWave6,Enemy_Normal_Comp,35,1,1,SpawnRectangle,sizex:30;sizey:24,40,40,0,1,0.5,"MaxHP:3.9:0;ATK:2.6:0,Speed:1.95:0,DashSpeed:1.95:0",190,0.75,80,0.75,20,FALSE,GenerationNotice,SpawnLanding,SpawnNotice,0.5
EndlessWave6,Enemy_Normal_Comp,40,1,0.5,SpawnRandomRange,minDistance:9;maxDistance:15,5,5,0,1,0.5,"MaxHP:3.9:0;ATK:2.6:0,Speed:1.95:0,DashSpeed:1.95:0",190,0.75,80,0.75,0,FALSE,GenerationNotice,SpawnLanding,SpawnNotice,0.5
EndlessWave6,Enemy_Tank_Comp,45,3,1,SpawnRandom,,1,1,0,0,0.5,"MaxHP:3.9:0;ATK:2.6:0,Speed:1.95:0,DashSpeed:1.95:0",190,0.75,80,0.75,0,FALSE,,,,0.5
EndlessWave6,Enemy_Normal_Comp,50,1,0.5,SpawnOval,radiusx:18;radiusy:13,8,8,0,1,0.5,"MaxHP:3.9:0;ATK:2.6:0,Speed:1.95:0,DashSpeed:1.95:0",190,0.75,80,0.75,0,FALSE,GenerationNotice,SpawnLanding,SpawnNotice,0.5
EndlessWave6,Enemy_Sniper_Comp,55,5,0.5,SpawnRandom,,1,2,0,0,0.5,"MaxHP:3.9:0;ATK:2.6:0,Speed:1.95:0,DashSpeed:1.95:0",190,0.75,80,0.75,0,FALSE,,,,0.5
EndlessWave6,Boss_Sniper_Comp,59,1,1,SpawnSide,spawnDirection:Right,1,1,0,0,0.5,"MaxHP:3.9:0;ATK:2.6:0,Speed:1.95:0,DashSpeed:1.95:0",190,0.75,80,0.75,0,FALSE,,,,0.5
EndlessWave7,Enemy_Sniper_Comp,5,3,0.5,SpawnRandom,,1,2,0,0,0.5,"MaxHP:4.0:0;ATK:2.7:0,Speed:2.0:0,DashSpeed:2.0:0",230,0.8,85,0.8,0,FALSE,,,,0.5
EndlessWave7,Enemy_Normal_Comp,10,2,1,SpawnRandom,,2,2,0,0,0.5,"MaxHP:4.0:0;ATK:2.7:0,Speed:2.0:0,DashSpeed:2.0:0",230,0.8,85,0.8,0,FALSE,,,,0.5
EndlessWave7,Enemy_Sniper_Comp,15,1,0.5,SpawnRandomRange,minDistance:9;maxDistance:15,6,6,0,1,0.5,"MaxHP:4.0:0;ATK:2.7:0,Speed:2.0:0,DashSpeed:2.0:0",230,0.8,85,0.8,0,FALSE,GenerationNotice,SpawnLanding,SpawnNotice,0.5
EndlessWave7,Enemy_Normal_Comp,20,1,0.5,SpawnRandomRange,minDistance:9;maxDistance:15,3,3,0,1,0.5,"MaxHP:4.0:0;ATK:2.7:0,Speed:2.0:0,DashSpeed:2.0:0",230,0.8,85,0.8,0,FALSE,GenerationNotice,SpawnLanding,SpawnNotice,0.5
EndlessWave7,Enemy_Tank_Comp,25,1,0.5,SpawnSide,spawnDirection:Up,1,1,0,0,0.5,"MaxHP:4.0:0;ATK:2.7:0,Speed:2.0:0,DashSpeed:2.0:0",230,0.8,85,0.8,0,FALSE,,,,0.5
EndlessWave7,Enemy_Tank_Comp,35,1,0.5,SpawnSide,spawnDirection:Down,1,1,0,0,0.5,"MaxHP:4.0:0;ATK:2.7:0,Speed:2.0:0,DashSpeed:2.0:0",230,0.8,85,0.8,0,FALSE,,,,0.5
EndlessWave7,Boss_Tank_Comp,40,1,0.5,SpawnRandom,,1,1,0,0,0.5,"MaxHP:4.0:0;ATK:2.7:0,Speed:2.0:0,DashSpeed:2.0:0",230,0.8,85,0.8,0,FALSE,,,,0.5
EndlessWave7,Enemy_Normal_Comp,40,1,0.5,SpawnRandomRange,minDistance:9;maxDistance:15,5,5,0,1,0.5,"MaxHP:4.0:0;ATK:2.7:0,Speed:2.0:0,DashSpeed:2.0:0",230,0.8,85,0.8,0,FALSE,GenerationNotice,SpawnLanding,SpawnNotice,0.5
EndlessWave7,Enemy_Normal_Comp,45,5,1,SpawnRandom,,1,2,0,0,0.5,"MaxHP:4.0:0;ATK:2.7:0,Speed:2.0:0,DashSpeed:2.0:0",230,0.8,85,0.8,0,FALSE,,,,0.5
EndlessWave7,Enemy_Tank_Comp,50,1,0.5,SpawnOval,radiusx:18;radiusy:13,6,6,0,1,0.5,"MaxHP:4.0:0;ATK:2.7:0,Speed:2.0:0,DashSpeed:2.0:0",230,0.8,85,0.8,0,FALSE,GenerationNotice,SpawnLanding,SpawnNotice,0.5
EndlessWave7,Enemy_Normal_Comp,55,5,0.5,SpawnRandom,,1,1,0,0,0.5,"MaxHP:4.0:0;ATK:2.7:0,Speed:2.0:0,DashSpeed:2.0:0",230,0.8,85,0.8,0,FALSE,,,,0.5
EndlessWave7,Enemy_Normal_Comp,59,3,1,SpawnSide,spawnDirection:Left,1,2,0,0,0.5,"MaxHP:4.0:0;ATK:2.7:0,Speed:2.0:0,DashSpeed:2.0:0",230,0.8,85,0.8,0,FALSE,,,,0.5
EndlessWave8,Enemy_Normal_Comp,5,3,1.5,SpawnRectangle,sizex:18;sizey:13,8,8,0,1,0.5,"MaxHP:4.1:0;ATK:2.8:0,Speed:2.05:0,DashSpeed:2.05:0",270,0.85,90,0.85,0,FALSE,GenerationNotice,SpawnLanding,SpawnNotice,0.5
EndlessWave8,Enemy_Tank_Comp,15,1,1,SpawnRectangle,sizex:37;sizey:28,20,20,0,1,0.5,"MaxHP:2.0:0;ATK:2.0:0,Speed:0.05:0,DashSpeed:0.5:0",270,0.85,90,0.85,15,FALSE,GenerationNotice,SpawnLanding,SpawnNotice,0.5
EndlessWave8,Enemy_Sniper_Comp,16,3,1,SpawnSide,spawnDirection:Down,1,1,0,0,0.5,"MaxHP:4.1:0;ATK:2.8:0,Speed:2.05:0,DashSpeed:2.05:0",270,0.85,90,0.85,0,FALSE,,,,0.5
EndlessWave8,Boss_Normal_Comp,20,1,0.5,SpawnRandomRange,minDistance:9;maxDistance:15,1,1,0,1,0.5,"MaxHP:4.1:0;ATK:2.8:0,Speed:2.05:0,DashSpeed:2.05:0",270,0.85,90,0.85,0,FALSE,GenerationNotice,SpawnLanding,SpawnNotice,0.5
EndlessWave8,Enemy_Tank_Comp,30,2,0.5,SpawnSide,spawnDirection:Up,1,1,0,0,0.5,"MaxHP:4.1:0;ATK:2.8:0,Speed:2.05:0,DashSpeed:2.05:0",270,0.85,90,0.85,0,FALSE,,,,0.5
EndlessWave8,Enemy_Normal_Comp,35,1,0.5,SpawnSide,spawnDirection:Down,1,1,0,0,0.5,"MaxHP:4.1:0;ATK:2.8:0,Speed:2.05:0,DashSpeed:2.05:0",270,0.85,90,0.85,0,FALSE,,,,0.5
EndlessWave8,Enemy_Normal_Comp,40,1,0.5,SpawnRandomRange,minDistance:9;maxDistance:15,5,5,0,1,0.5,"MaxHP:4.1:0;ATK:2.8:0,Speed:2.05:0,DashSpeed:2.05:0",270,0.85,90,0.85,0,FALSE,GenerationNotice,SpawnLanding,SpawnNotice,0.5
EndlessWave8,Enemy_Sniper_Comp,45,1,1,SpawnRandomRange,minDistance:9;maxDistance:15,3,3,0,1,0.5,"MaxHP:4.1:0;ATK:2.8:0,Speed:2.05:0,DashSpeed:2.05:0",270,0.85,90,0.85,0,FALSE,GenerationNotice,SpawnLanding,SpawnNotice,0.5
EndlessWave8,Enemy_Tank_Comp,50,1,0.5,SpawnRandomRange,minDistance:9;maxDistance:15,2,2,0,1,0.5,"MaxHP:4.1:0;ATK:2.8:0,Speed:2.05:0,DashSpeed:2.05:0",270,0.85,90,0.85,0,FALSE,GenerationNotice,SpawnLanding,SpawnNotice,0.5
EndlessWave8,Enemy_Normal_Comp,55,5,0.5,SpawnSide,spawnDirection:Left,1,1,0,0,0.5,"MaxHP:4.1:0;ATK:2.8:0,Speed:2.05:0,DashSpeed:2.05:0",270,0.85,90,0.85,0,FALSE,,,,0.5
EndlessWave8,Boss_Sniper_Comp,59,1,1,SpawnSide,spawnDirection:Right,1,1,0,0,0.5,"MaxHP:4.1:0;ATK:2.8:0,Speed:2.05:0,DashSpeed:2.05:0",270,0.85,90,0.85,0,FALSE,,,,0.5
EndlessWave9,Enemy_Normal_Comp,7,5,0.75,SpawnSide,spawnDirection:Up,1,1,0,0,0.5,"MaxHP:4.2:0;ATK:2.9:0,Speed:2.1:0,DashSpeed:2.1:0",320,0.9,95,0.9,0,FALSE,,,,0.5
EndlessWave9,Enemy_Normal_Comp,7,5,0.75,SpawnSide,spawnDirection:Down,1,1,0,0,0.5,"MaxHP:4.2:0;ATK:2.9:0,Speed:2.1:0,DashSpeed:2.1:0",320,0.9,95,0.9,0,FALSE,,,,0.5
EndlessWave9,Enemy_Sniper_Comp,14,5,0.75,SpawnSide,spawnDirection:Left,1,1,0,0,0.5,"MaxHP:4.2:0;ATK:2.9:0,Speed:2.1:0,DashSpeed:2.1:0",320,0.9,95,0.9,0,FALSE,,,,0.5
EndlessWave9,Enemy_Sniper_Comp,14,5,0.75,SpawnSide,spawnDirection:Right,1,1,0,0,0.5,"MaxHP:4.2:0;ATK:2.9:0,Speed:2.1:0,DashSpeed:2.1:0",320,0.9,95,0.9,0,FALSE,,,,0.5
EndlessWave9,Enemy_Tank_Comp,21,3,1,SpawnSide,spawnDirection:LowerLeft,1,1,0,0,0.5,"MaxHP:4.2:0;ATK:2.9:0,Speed:2.1:0,DashSpeed:2.1:0",320,0.9,95,0.9,0,FALSE,,,,0.5
EndlessWave9,Enemy_Tank_Comp,21,3,1,SpawnSide,spawnDirection:UpperRight,1,1,0,0,0.5,"MaxHP:4.2:0;ATK:2.9:0,Speed:2.1:0,DashSpeed:2.1:0",320,0.9,95,0.9,0,FALSE,,,,0.5
EndlessWave9,Enemy_Normal_Comp,28,5,0.75,SpawnSide,spawnDirection:LowerLeft,1,1,0,0,0.5,"MaxHP:4.2:0;ATK:2.9:0,Speed:2.1:0,DashSpeed:2.1:0",320,0.9,95,0.9,0,FALSE,,,,0.5
EndlessWave9,Enemy_Sniper_Comp,28,5,0.75,SpawnSide,spawnDirection:UpperRight,1,1,0,0,0.5,"MaxHP:4.2:0;ATK:2.9:0,Speed:2.1:0,DashSpeed:2.1:0",320,0.9,95,0.9,0,FALSE,,,,0.5
EndlessWave9,Enemy_Normal_Comp,35,5,0.75,SpawnSide,spawnDirection:LowerLeft,1,1,0,0,0.5,"MaxHP:4.2:0;ATK:2.9:0,Speed:2.1:0,DashSpeed:2.1:0",320,0.9,95,0.9,0,FALSE,,,,0.5
EndlessWave9,Enemy_Tank_Comp,35,3,1,SpawnSide,spawnDirection:UpperRight,1,1,0,0,0.5,"MaxHP:4.2:0;ATK:2.9:0,Speed:2.1:0,DashSpeed:2.1:0",320,0.9,95,0.9,0,FALSE,,,,0.5
EndlessWave9,Boss_Normal_Comp,40,1,0.5,SpawnRandomRange,minDistance:12;maxDistance:18,2,2,0,1,0.5,"MaxHP:4.2:0;ATK:2.9:0,Speed:2.1:0,DashSpeed:2.1:0",320,0.9,95,0.9,0,FALSE,GenerationNotice,SpawnLanding,SpawnNotice,0.5
EndlessWave9,Enemy_Sniper_Comp,42,5,0.75,SpawnSide,spawnDirection:UpperLeft,1,1,0,0,0.5,"MaxHP:4.2:0;ATK:2.9:0,Speed:2.1:0,DashSpeed:2.1:0",320,0.9,95,0.9,0,FALSE,,,,0.5
EndlessWave9,Enemy_Tank_Comp,42,3,1,SpawnSide,spawnDirection:LowerRight,1,1,0,0,0.5,"MaxHP:4.2:0;ATK:2.9:0,Speed:2.1:0,DashSpeed:2.1:0",320,0.9,95,0.9,0,FALSE,,,,0.5
EndlessWave9,Enemy_Normal_Comp,55,5,0.75,SpawnSide,spawnDirection:Down,1,1,0,0,0.5,"MaxHP:4.2:0;ATK:2.9:0,Speed:2.1:0,DashSpeed:2.1:0",320,0.9,95,0.9,0,FALSE,,,,0.5
EndlessWave9,Enemy_Sniper_Comp,55,5,0.75,SpawnSide,spawnDirection:UpperRight,1,1,0,0,0.5,"MaxHP:4.2:0;ATK:2.9:0,Speed:2.1:0,DashSpeed:2.1:0",320,0.9,95,0.9,0,FALSE,,,,0.5
EndlessWave9,Enemy_Tank_Comp,55,3,1,SpawnSide,spawnDirection:UpperLeft,1,1,0,0,0.5,"MaxHP:4.2:0;ATK:2.9:0,Speed:2.1:0,DashSpeed:2.1:0",320,0.9,95,0.9,0,FALSE,,,,0.5
EndlessWave10,Enemy_Normal_Comp,10,3,0.75,SpawnRandom,,1,3,0,0,0.5,"MaxHP:4.2:0;ATK:2.9:0,Speed:2.1:0,DashSpeed:2.1:0",370,0.95,100,0.95,0,FALSE,,,,0.5
EndlessWave10,Enemy_Sniper_Comp,15,3,0.75,SpawnRandom,,1,3,0,0,0.5,"MaxHP:4.2:0;ATK:2.9:0,Speed:2.1:0,DashSpeed:2.1:0",370,0.95,100,0.95,0,FALSE,,,,0.5
EndlessWave10,Boss_Sniper_Comp,20,1,0.5,SpawnRandomRange,minDistance:8;maxDistance:15,2,2,0,1,0.5,"MaxHP:4.2:0;ATK:2.9:0,Speed:2.1:0,DashSpeed:2.1:0",370,0.95,100,0.95,0,FALSE,GenerationNotice,SpawnLanding,SpawnNotice,0.5
EndlessWave10,Enemy_Normal_Comp,21,1,1,SpawnRandomRange,minDistance:12;maxDistance:18,3,3,0,1,0.5,"MaxHP:4.2:0;ATK:2.9:0,Speed:2.1:0,DashSpeed:2.1:0",370,0.95,100,0.95,0,FALSE,GenerationNotice,SpawnLanding,SpawnNotice,0.5
EndlessWave10,Enemy_Normal_Comp,22,1,1,SpawnRandomRange,minDistance:12;maxDistance:18,4,4,0,1,0.5,"MaxHP:4.2:0;ATK:2.9:0,Speed:2.1:0,DashSpeed:2.1:0",370,0.95,100,0.95,0,FALSE,GenerationNotice,SpawnLanding,SpawnNotice,0.5
EndlessWave10,Enemy_Sniper_Comp,30,3,0.75,SpawnRandom,,1,1,0,0,0.5,"MaxHP:4.2:0;ATK:2.9:0,Speed:2.1:0,DashSpeed:2.1:0",370,0.95,100,0.95,0,FALSE,,,,0.5
EndlessWave10,Enemy_Normal_Comp,35,3,1,SpawnOval,radiusx:18;radiusy:13,6,6,0,1,0.5,"MaxHP:4.2:0;ATK:2.9:0,Speed:2.1:0,DashSpeed:2.1:0",370,0.95,100,0.95,0,FALSE,GenerationNotice,SpawnLanding,SpawnNotice,0.5
EndlessWave10,Enemy_Normal_Comp,40,3,0.5,SpawnRandom,,2,2,0,0,0.5,"MaxHP:4.2:0;ATK:2.9:0,Speed:2.1:0,DashSpeed:2.1:0",370,0.95,100,0.95,0,FALSE,,,,0.5
EndlessWave10,Enemy_Sniper_Comp,45,5,0.75,SpawnRandom,,1,1,0,0,0.5,"MaxHP:4.2:0;ATK:2.9:0,Speed:2.1:0,DashSpeed:2.1:0",370,0.95,100,0.95,0,FALSE,,,,0.5
EndlessWave10,Enemy_Normal_Comp,50,4,1,SpawnRandom,,1,1,0,0,0.5,"MaxHP:4.2:0;ATK:2.9:0,Speed:2.1:0,DashSpeed:2.1:0",370,0.95,100,0.95,0,FALSE,,,,0.5
EndlessWave10,Enemy_Normal_Comp,55,4,0.75,SpawnSide,spawnDirection:Down,1,1,0,0,0.5,"MaxHP:4.2:0;ATK:2.9:0,Speed:2.1:0,DashSpeed:2.1:0",370,0.95,100,0.95,0,FALSE,,,,0.5
EndlessWave10,Boss_Tank_Comp,59,2,1,SpawnRandomRange,minDistance:12;maxDistance:18,2,2,0,1,0.5,"MaxHP:4.2:0;ATK:2.9:0,Speed:2.1:0,DashSpeed:2.1:0",370,0.95,100,0.95,0,FALSE,GenerationNotice,SpawnLanding,SpawnNotice,0.5
EndlessWave11,Enemy_Sniper_Comp,15,3,0.75,SpawnRandom,,1,3,0,0,0.5,"MaxHP:4.3:0;ATK:3.0:0,Speed:2.15:0,DashSpeed:2.15:0",430,1,105,1,0,FALSE,,,,0.5
EndlessWave11,Enemy_Tank_Comp,20,1,0.5,SpawnRandomRange,minDistance:8;maxDistance:15,2,2,0,1,0.5,"MaxHP:4.3:0;ATK:3.0:0,Speed:2.15:0,DashSpeed:2.15:0",430,1,105,1,0,FALSE,GenerationNotice,SpawnLanding,SpawnNotice,0.5
EndlessWave11,Enemy_Tank_Comp,25,1,1,SpawnRandomRange,minDistance:12;maxDistance:18,3,3,0,1,0.5,"MaxHP:4.3:0;ATK:3.0:0,Speed:2.15:0,DashSpeed:2.15:0",430,1,105,1,0,FALSE,GenerationNotice,SpawnLanding,SpawnNotice,0.5
EndlessWave11,Boss_Normal_Comp,30,1,0.75,SpawnRandomRange,minDistance:12;maxDistance:18,1,1,0,1,0.5,"MaxHP:4.3:0;ATK:3.0:0,Speed:2.15:0,DashSpeed:2.15:0",430,1,105,1,0,FALSE,GenerationNotice,SpawnLanding,SpawnNotice,0.5
EndlessWave11,Enemy_Normal_Comp,31,1,1,SpawnRectangle,sizex:37;sizey:28,40,40,0,1,0.5,"MaxHP:4.3:0;ATK:3.0:0,Speed:0.1:0,DashSpeed:0.1:0",430,1,105,1,15,FALSE,GenerationNotice,SpawnLanding,SpawnNotice,0.5
EndlessWave11,Enemy_Sniper_Comp,45,5,0.75,SpawnRandom,,1,1,0,0,0.5,"MaxHP:4.3:0;ATK:3.0:0,Speed:2.15:0,DashSpeed:2.15:0",430,1,105,1,0,FALSE,,,,0.5
EndlessWave11,Enemy_Normal_Comp,50,4,0.75,SpawnSide,spawnDirection:Right,1,1,0,0,0.5,"MaxHP:4.3:0;ATK:3.0:0,Speed:2.15:0,DashSpeed:2.15:0",430,1,105,1,0,FALSE,,,,0.5
EndlessWave11,Enemy_Normal_Comp,50,4,0.75,SpawnSide,spawnDirection:Left,1,1,0,0,0.5,"MaxHP:4.3:0;ATK:3.0:0,Speed:2.15:0,DashSpeed:2.15:0",430,1,105,1,0,FALSE,,,,0.5
EndlessWave11,Boss_Normal_Comp,59,1,1,SpawnRandom,,2,2,0,0,0.5,"MaxHP:4.3:0;ATK:3.0:0,Speed:2.15:0,DashSpeed:2.15:0",430,1,105,1,0,FALSE,,,,0.5
EndlessWave12,Enemy_Normal_Comp,10,1,0.5,SpawnOval,radiusx:40;radiusy:37,40,40,0,1,0.5,"MaxHP:2.2:0;ATK:2.5:0,Speed:0.1:0,DashSpeed:0.1:0",490,1.05,110,1.05,15,FALSE,GenerationNotice,SpawnLanding,SpawnNotice,0.5
EndlessWave12,Enemy_Normal_Comp,11,1,0.5,SpawnOval,radiusx:30;radiusy:27,30,30,0,1,0.5,"MaxHP:2.2:0;ATK:2.5:0,Speed:0.1:0,DashSpeed:0.1:0",490,1.05,110,1.05,14,FALSE,GenerationNotice,SpawnLanding,SpawnNotice,0.5
EndlessWave12,Enemy_Sniper_Comp,15,2,1,SpawnRandom,,2,2,0,0,0.5,"MaxHP:4.3:0;ATK:3.0:0,Speed:2.15:0,DashSpeed:2.15:0",490,1.05,110,1.05,0,FALSE,,,,0.5
EndlessWave12,Enemy_Sniper_Comp,20,2,1,SpawnRandom,,2,2,0,0,0.5,"MaxHP:4.3:0;ATK:3.0:0,Speed:2.15:0,DashSpeed:2.15:0",490,1.05,110,1.05,0,FALSE,,,,0.5
EndlessWave12,Boss_Normal_Comp,30,1,1,SpawnRandom,,1,1,0,0,0.5,"MaxHP:4.3:0;ATK:3.0:0,Speed:2.15:0,DashSpeed:2.15:0",430,1.05,110,1.05,0,FALSE,,,,0.5
EndlessWave12,Boss_Sniper_Comp,30,1,0.75,SpawnRandom,,1,1,0,0,0.5,"MaxHP:4.3:0;ATK:3.0:0,Speed:2.15:0,DashSpeed:2.15:0",490,1.05,110,1.05,0,FALSE,,,,0.5
EndlessWave12,Enemy_Sniper_Comp,40,1,0.75,SpawnRectangle,sizex:40;sizey:27,40,40,0,1,0.5,"MaxHP:2.2:0;ATK:2.5:0,Speed:0.1:0,DashSpeed:0.1:0",490,1.05,110,1.05,15,FALSE,GenerationNotice,SpawnLanding,SpawnNotice,0.5
EndlessWave12,Enemy_Sniper_Comp,41,1,0.75,SpawnRectangle,sizex:30;sizey:27,30,30,0,1,0.5,"MaxHP:2.2:0;ATK:2.5:0,Speed:0.1:0,DashSpeed:0.1:0",490,1.05,110,1.05,14,FALSE,GenerationNotice,SpawnLanding,SpawnNotice,0.5
EndlessWave12,Enemy_Normal_Comp,45,2,0.75,SpawnRandom,,2,2,0,0,0.5,"MaxHP:4.3:0;ATK:3.0:0,Speed:2.15:0,DashSpeed:2.15:0",490,1.05,110,1.05,0,FALSE,,,,0.5
EndlessWave12,Enemy_Normal_Comp,50,2,0.75,SpawnRandom,,2,2,0,0,0.5,"MaxHP:4.3:0;ATK:3.0:0,Speed:2.15:0,DashSpeed:2.15:0",490,1.05,110,1.05,0,FALSE,,,,0.5
EndlessWave12,Boss_Normal_Comp,59,1,1,SpawnRandom,,1,1,0,0,0.5,"MaxHP:4.3:0;ATK:3.0:0,Speed:2.15:0,DashSpeed:2.15:0",490,1.05,110,1.05,0,FALSE,,,,0.5
EndlessWave12,Boss_Tank_Comp,59,1,1,SpawnRandom,,1,1,0,0,0.5,"MaxHP:4.3:0;ATK:3.0:0,Speed:2.15:0,DashSpeed:2.15:0",490,1.05,110,1.05,0,FALSE,,,,0.5
EndlessWave13,Enemy_Normal_Comp,10,10,0.25,SpawnRandom,,1,1,0,0,0.5,"MaxHP:1.0:0;ATK:0.5:0,Speed:2.2:0,DashSpeed:2.2:0",550,1.05,110,1.05,0,FALSE,,,,0.5
EndlessWave13,Enemy_Normal_Comp,15,15,0.25,SpawnRandom,,1,1,0,0,0.5,"MaxHP:1.0:0;ATK:0.5:0,Speed:2.2:0,DashSpeed:2.2:0",550,1.05,110,1.05,0,FALSE,,,,0.5
EndlessWave13,Enemy_Normal_Comp,20,10,0.25,SpawnRandomRange,minDistance:12;maxDistance:18,1,1,0,1,0.5,"MaxHP:1.0:0;ATK:0.5:0,Speed:2.2:0,DashSpeed:2.2:0",550,1.05,110,1.05,0,FALSE,GenerationNotice,SpawnLanding,SpawnNotice,0.5
EndlessWave13,Enemy_Normal_Comp,25,15,0.25,SpawnRandomRange,minDistance:12;maxDistance:18,1,1,0,1,0.5,"MaxHP:1.0:0;ATK:0.5:0,Speed:2.2:0,DashSpeed:2.2:0",550,1.05,110,1.05,0,FALSE,GenerationNotice,SpawnLanding,SpawnNotice,0.5
EndlessWave13,Boss_Sniper_Comp,30,1,1,SpawnRandom,,3,3,0,0,0.5,"MaxHP:4.4:0;ATK:3.1:0,Speed:1.5:0,DashSpeed:1.5:0",550,1.05,110,1.05,0,FALSE,,,,0.5
EndlessWave13,Enemy_Normal_Comp,40,15,0.25,SpawnRandom,,1,1,0,0,0.5,"MaxHP:1.0:0;ATK:0.5:0,Speed:2.2:0,DashSpeed:2.2:0",550,1.05,110,1.05,0,FALSE,,,,0.5
EndlessWave13,Enemy_Normal_Comp,45,15,0.25,SpawnRandom,,1,1,0,0,0.5,"MaxHP:1.0:0;ATK:0.5:0,Speed:2.2:0,DashSpeed:2.2:0",550,1.05,110,1.05,0,FALSE,,,,0.5
EndlessWave13,Enemy_Normal_Comp,50,10,0.25,SpawnRandomRange,minDistance:12;maxDistance:18,1,1,0,1,0.5,"MaxHP:1.0:0;ATK:0.5:0,Speed:2.2:0,DashSpeed:2.2:0",550,1.05,110,1.05,0,FALSE,GenerationNotice,SpawnLanding,SpawnNotice,0.5
EndlessWave13,Enemy_Normal_Comp,55,15,0.25,SpawnRandomRange,minDistance:12;maxDistance:18,1,1,0,1,0.5,"MaxHP:1.0:0;ATK:0.5:0,Speed:2.2:0,DashSpeed:2.2:0",550,1.05,110,1.05,0,FALSE,GenerationNotice,SpawnLanding,SpawnNotice,0.5
EndlessWave13,Boss_Tank_Comp,59,1,1,SpawnRandom,,3,3,0,0,0.5,"MaxHP:4.4:0;ATK:3.1:0,Speed:1.5:0,DashSpeed:1.5:0",550,1.05,110,1.05,0,FALSE,,,,0.5
EndlessWave14,Enemy_Normal_Comp,1,3,1,SpawnSide,spawnDirection:Up,1,1,0,0,0.5,"MaxHP:4.5:0;ATK:3.2:0,Speed:2.25:0,DashSpeed:2.25:0",620,1.1,115,1.1,0,FALSE,,,,0.5
EndlessWave14,Enemy_Sniper_Comp,5,2,1,SpawnSide,spawnDirection:Up,1,1,0,0,0.5,"MaxHP:4.5:0;ATK:3.2:0,Speed:2.25:0,DashSpeed:2.25:0",620,1.1,115,1.1,0,FALSE,,,,0.5
EndlessWave14,Enemy_Normal_Comp,10,2,1,SpawnSide,spawnDirection:Up,1,1,0,0,0.5,"MaxHP:4.5:0;ATK:3.2:0,Speed:2.25:0,DashSpeed:2.25:0",620,1.1,115,1.1,0,FALSE,,,,0.5
EndlessWave14,Enemy_Sniper_Comp,15,1,0.25,SpawnRandomRange,minDistance:12;maxDistance:18,1,1,0,1,0.5,"MaxHP:4.5:0;ATK:3.2:0,Speed:2.25:0,DashSpeed:2.25:0",620,1.1,115,1.1,0,FALSE,GenerationNotice,SpawnLanding,SpawnNotice,0.5
EndlessWave14,Enemy_Tank_Comp,20,2,1,SpawnSide,spawnDirection:Left,1,1,0,0,0.5,"MaxHP:4.5:0;ATK:3.2:0,Speed:2.25:0,DashSpeed:2.25:0",620,1.1,115,1.1,0,FALSE,,,,0.5
EndlessWave14,Enemy_Normal_Comp,25,2,1,SpawnSide,spawnDirection:Left,1,1,0,0,0.5,"MaxHP:4.5:0;ATK:3.2:0,Speed:2.25:0,DashSpeed:2.25:0",620,1.1,115,1.1,0,FALSE,,,,0.5
EndlessWave14,Boss_Sniper_Comp,30,1,0.25,SpawnRandomRange,minDistance:12;maxDistance:18,1,1,0,1,0.5,"MaxHP:4.5:0;ATK:3.2:0,Speed:2.25:0,DashSpeed:2.25:0",620,1.1,115,1.1,0,FALSE,GenerationNotice,SpawnLanding,SpawnNotice,0.5
